DISTRICT NUMBER,DISTRICT NAME,YEAR,REPORT_CHARTER_STATUS,ALL FUNDS-LOCAL TAX REVENUE FROM M&O,ALL FUNDS-STATE REVENUE,ALL FUNDS-OTHER LOCAL & INTERMEDIATE REVENUE,ALL FUNDS-LOCAL PROPERTY TAXES FROM I&S,ALL FUNDS-STATE DEBT FUNDS,ALL FUNDS-OTHER RECEIPTS,ALL FUNDS-DEBT SERVICE FINANCING RELATED REVENUE,Revenue Sum,Revenue Sum w/ Debt,2018-2019 ADA,Asian,Black or African American,Hispanic/Latino,Two or more races,White,American Indian or Alaska Nat,Native Hawaiian/Other Pacific,Total Ethnicity,All Students Count,# Economically Disadvantaged,% Economically Disadvantaged,# LEP Students,% LEP Students,# Special Education,% Special Education,Charter Dummy,Traditional Dummy,Percent Asian,Percent Black,Percent Hispanic,Percent White,Percent Minority,Percent Econ. Disadvantaged,Percent LEP,Percent SPED
227817,CEDARS INTERNATIONAL ACADEMY,2019,Open Enrollment Charter,0,5156198,138656,0,0,0,0,5294854,5294854,495.107,8,81,401,10,47,1,0,548,548,476,86.9,227,41.4,48,8.8,1,0,0.014598540145985401,0.1478102189781022,0.7317518248175182,0.08576642335766424,0.9142335766423357,0.8686131386861314,0.4142335766423358,0.08759124087591241
227819,UNIVERSITY OF TEXAS ELEMENTARY CHA,2019,Open Enrollment Charter,0,2520364,717262,0,0,0,0,3237626,3237626,261.57599999999996,7,31,192,19,48,1,0,298,298,171,57.4,63,21.1,28,9.4,1,0,0.02348993288590604,0.1040268456375839,0.6442953020134228,0.1610738255033557,0.8389261744966443,0.5738255033557047,0.21140939597315436,0.09395973154362416
227820,KIPP TEXAS PUBLIC SCHOOLS,2019,Open Enrollment Charter,0,250758743,24645047,0,0,0,0,275403790,275403790,24657.974000000002,411,6798,19088,229,426,89,7,27048,27047,24338,90,10052,37.2,2063,7.6,1,0,0.015195208518189885,0.2513309671694765,0.7057083703046436,0.01574977817213842,0.9842502218278616,0.8998410174880763,0.3716493511295153,0.07627463304617887
227821,AUSTIN DISCOVERY SCHOOL,2019,Open Enrollment Charter,0,4272405,389288,0,0,0,0,4661693,4661693,475.51599999999996,4,5,124,28,346,1,0,508,508,101,19.9,9,1.8,45,8.9,1,0,0.007874015748031496,0.00984251968503937,0.2440944881889764,0.6811023622047244,0.3188976377952756,0.19881889763779528,0.017716535433070866,0.08858267716535433
227824,PROMESA PUBLIC SCHOOLS,2019,Open Enrollment Charter,0,8806469,375386,0,0,0,0,9181855,9181855,846.045,0,72,912,8,44,1,0,1037,1037,939,90.5,367,35.4,50,4.8,1,0,0,0.06943105110896818,0.8794599807135969,0.04243008678881389,0.9575699132111861,0.90549662487946,0.35390549662487947,0.048216007714561235
227825,AUSTIN ACHIEVE PUBLIC SCHOOLS,2019,Open Enrollment Charter,0,15253839,2251310,0,0,0,0,17505149,17505149,1474.701,1,77,1441,11,25,1,0,1556,1556,1479,95.1,1004,64.5,151,9.7,1,0,6.426735218508997e-4,0.04948586118251928,0.9260925449871465,0.016066838046272493,0.9839331619537275,0.9505141388174807,0.6452442159383034,0.09704370179948586
227826,MONTESSORI FOR ALL,2019,Open Enrollment Charter,0,3293926,1264588,0,0,320160,0,4878674,4878674,387.806,9,44,222,21,161,0,0,457,457,201,44,92,20.1,30,6.6,1,0,0.019693654266958426,0.0962800875273523,0.48577680525164113,0.3522975929978118,0.6477024070021882,0.43982494529540483,0.2013129102844639,0.06564551422319474
227827,THE EXCEL CENTER (FOR ADULTS),2019,Open Enrollment Charter,0,2068082,602162,0,0,0,0,2670244,2670244,209.762,18,90,134,6,126,7,1,382,382,207,54.2,119,31.2,2,0.5,1,0,0.04712041884816754,0.2356020942408377,0.3507853403141361,0.3298429319371728,0.6701570680628273,0.5418848167539267,0.31151832460732987,0.005235602094240838
227828,THE EXCEL CENTER,2019,Open Enrollment Charter,0,987632,238966,0,0,0,0,1226598,1226598,54.88399999999999,2,21,83,3,9,0,0,118,118,112,94.9,37,31.4,11,9.3,1,0,0.01694915254237288,0.17796610169491525,0.7033898305084746,0.07627118644067797,0.923728813559322,0.9491525423728814,0.3135593220338983,0.09322033898305085
227829,VALOR PUBLIC SCHOOLS,2019,Open Enrollment Charter,0,3661459,1095832,0,0,0,0,4757291,4757291,443.612,8,19,112,40,280,0,0,459,459,116,25.3,17,3.7,24,5.2,1,0,0.017429193899782137,0.04139433551198257,0.2440087145969499,0.6100217864923747,0.3899782135076253,0.25272331154684097,0.037037037037037035,0.05228758169934641
227901,AUSTIN ISD,2019,Traditional ISD/CSD,634533169,58577704,42568526,138362063,932217,0,337161000,874973679,1212134679,72688.283,3532,5669,44391,2584,23691,94,71,80032,79787,42655,53.5,21694,27.2,9542,12,0,1,0.04413234706117553,0.07083416633346662,0.5546656337465014,0.2960190923630548,0.7039809076369452,0.5346109015253111,0.2718989309035307,0.11959341747402459
227904,PFLUGERVILLE ISD,2019,Traditional ISD/CSD,150039396,70946589,11206033,65969634,819632,1500000,27611049,300481284,328092333,23838.329999999998,2034,3898,12346,1142,5878,59,48,25405,25361,12937,51,5648,22.3,2827,11.1,0,1,0.08006297972839992,0.1534343633143082,0.48596732926589253,0.2313717772092108,0.7686282227907892,0.5101139544970624,0.22270415204447774,0.1114703678877016
227907,MANOR ISD,2019,Traditional ISD/CSD,51086957,26662664,5560194,29019967,279754,252314,0,112861850,112861850,8578.209,359,1902,6205,278,687,16,16,9463,9445,6842,72.4,3801,40.2,844,8.9,0,1,0.03793722920849625,0.2009933424918102,0.6557117193279087,0.07259854168868224,0.9274014583113178,0.7244044467972472,0.40243515087347803,0.08935944944415035
227909,EANES ISD,2019,Traditional ISD/CSD,60709437,5129429,11902744,21767983,129725,1722194,0,101361512,101361512,7790.205,1044,64,1046,390,5564,16,8,8132,8105,263,3.2,181,2.2,679,8.4,0,1,0.12838170191834727,0.007870142646335464,0.12862764387604525,0.6842105263157895,0.3157894736842105,0.032449105490438,0.02233189389265885,0.083775447254781
227910,DEL VALLE ISD,2019,Traditional ISD/CSD,64107100,36267498,3612368,22004593,216686,1315536,0,127523781,127523781,9884.702000000001,78,915,9151,147,555,20,4,10870,10828,9144,84.4,4356,40.2,1438,13.3,0,1,0.007175712971481141,0.08417663293468261,0.8418583256669733,0.05105795768169273,0.9489420423183073,0.8444772811230145,0.4022903583302549,0.1328038418913927
227912,LAGO VISTA ISD,2019,Traditional ISD/CSD,12231554,1273363,1623919,4314992,65693,0,0,19509521,19509521,1460.726,11,6,348,73,1078,9,5,1530,1529,392,25.6,74,4.8,140,9.2,0,1,0.00718954248366013,0.00392156862745098,0.22745098039215686,0.7045751633986929,0.2954248366013072,0.2563767168083715,0.04839764551994768,0.09156311314584696
227913,LAKE TRAVIS ISD,2019,Traditional ISD/CSD,73340411,9631770,10679647,40833221,231927,0,4889,134716976,134721865,10113.659,665,155,2171,507,7204,27,9,10738,10695,1315,12.3,657,6.1,837,7.8,0,1,0.06192959582790091,0.014434717824548334,0.20217917675544794,0.670888433600298,0.329111566399702,0.12295465170640486,0.06143057503506311,0.0782608695652174
228901,GROVETON ISD,2019,Traditional ISD/CSD,3197106,5213702,600348,0,0,0,0,9011156,9011156,696.0469999999999,6,48,104,24,557,0,0,739,739,470,63.6,12,1.6,105,14.2,0,1,0.008119079837618403,0.06495263870094722,0.14073071718538566,0.7537212449255751,0.2462787550744249,0.6359945872801083,0.016238159675236806,0.14208389715832206
228903,TRINITY ISD,2019,Traditional ISD/CSD,4582579,6470454,219708,473737,24553,578369,0,12349400,12349400,1084.3809999999999,3,196,286,57,645,1,0,1188,1188,921,77.5,93,7.8,117,9.8,0,1,0.0025252525252525255,0.16498316498316498,0.24074074074074073,0.5429292929292929,0.45707070707070707,0.7752525252525253,0.07828282828282829,0.09848484848484848
228904,CENTERVILLE ISD,2019,Traditional ISD/CSD,379963,1306467,69236,0,0,345,0,1756011,1756011,125.51,0,0,9,0,126,0,0,135,133,79,59.4,0,0,12,9,0,1,0,0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.5939849624060151,0,0.09022556390977443
228905,APPLE SPRINGS ISD,2019,Traditional ISD/CSD,490201,1558008,56985,0,0,86966,0,2192160,2192160,176.17299999999997,0,7,16,1,177,1,0,202,201,121,60.2,0,0,35,17.4,0,1,0,0.034653465346534656,0.07920792079207921,0.8762376237623762,0.12376237623762376,0.6019900497512438,0,0.17412935323383086
229901,COLMESNEIL ISD,2019,Traditional ISD/CSD,1385234,3311877,98850,7398,13895,58163,0,4875417,4875417,440.202,0,11,34,9,429,0,1,484,483,288,59.6,0,0,58,12,0,1,0,0.022727272727272728,0.07024793388429752,0.8863636363636364,0.11363636363636363,0.5962732919254659,0,0.12008281573498965
229903,WOODVILLE ISD,2019,Traditional ISD/CSD,6179815,7012501,1135981,31695,517,0,3893969,14360509,18254478,1215.5629999999999,9,287,122,73,754,40,0,1285,1284,833,64.9,53,4.1,187,14.6,0,1,0.007003891050583658,0.22334630350194554,0.09494163424124513,0.5867704280155642,0.4132295719844358,0.6487538940809969,0.04127725856697819,0.14563862928348908
229904,WARREN ISD,2019,Traditional ISD/CSD,3040323,8002627,368659,937744,447509,0,0,12796862,12796862,1177.989,7,14,72,24,1143,16,1,1277,1274,730,57.3,11,0.9,129,10.1,0,1,0.00548159749412686,0.01096319498825372,0.056382145653876274,0.8950665622552858,0.10493343774471417,0.5729984301412873,0.008634222919937205,0.10125588697017268
229905,SPURGER ISD,2019,Traditional ISD/CSD,1019566,3229981,90527,18486,47023,19000,136356,4424583,4560939,348.17400000000004,2,0,26,11,330,3,0,372,372,239,64.2,7,1.9,52,14,0,1,0.005376344086021506,0,0.06989247311827956,0.8870967741935484,0.11290322580645161,0.6424731182795699,0.01881720430107527,0.13978494623655913
229906,CHESTER ISD,2019,Traditional ISD/CSD,844919,1209089,64416,1884,0,6495,0,2126803,2126803,179.224,0,10,6,10,169,0,0,195,195,102,52.3,0,0,25,12.8,0,1,0,0.05128205128205128,0.03076923076923077,0.8666666666666667,0.13333333333333333,0.5230769230769231,0,0.1282051282051282
230901,BIG SANDY ISD,2019,Traditional ISD/CSD,2350225,3962839,1941978,448509,46954,0,0,8750505,8750505,638.9159999999999,1,72,80,54,498,3,0,708,707,463,65.5,23,3.3,80,11.3,0,1,0.0014124293785310734,0.1016949152542373,0.11299435028248588,0.7033898305084746,0.2966101694915254,0.6548797736916548,0.03253182461103253,0.11315417256011315
230902,GILMER ISD,2019,Traditional ISD/CSD,10064645,11821292,962807,1183630,49625,0,600000,24081999,24681999,2304.048,10,275,505,157,1525,21,0,2493,2491,1749,70.2,209,8.4,222,8.9,0,1,0.004011231448054553,0.1103088648215002,0.20256718812675492,0.6117127958283193,0.3882872041716807,0.7021276595744681,0.08390204737053392,0.08912083500602168
230903,ORE CITY ISD,2019,Traditional ISD/CSD,1751054,7421838,352529,257085,362135,90500,155841,10235141,10390982,881.043,4,52,153,42,699,5,1,956,956,634,66.3,45,4.7,105,11,0,1,0.0041841004184100415,0.05439330543933055,0.1600418410041841,0.7311715481171548,0.2688284518828452,0.6631799163179917,0.04707112970711297,0.1098326359832636
230904,UNION HILL ISD,2019,Traditional ISD/CSD,1016174,2623942,156955,0,0,31000,0,3828071,3828071,314.635,4,23,41,9,266,2,0,345,342,201,58.8,10,2.9,18,5.3,0,1,0.011594202898550725,0.06666666666666667,0.11884057971014493,0.7710144927536232,0.2289855072463768,0.5877192982456141,0.029239766081871343,0.05263157894736842
230905,HARMONY ISD,2019,Traditional ISD/CSD,4625171,5087865,331129,286315,11545,23967,0,10365992,10365992,1017.648,3,8,176,16,891,3,0,1097,1097,536,48.9,51,4.6,70,6.4,0,1,0.0027347310847766638,0.007292616226071103,0.16043755697356427,0.8122151321786691,0.18778486782133091,0.4886052871467639,0.04649042844120328,0.06381039197812215
230906,NEW DIANA ISD,2019,Traditional ISD/CSD,2444417,6963163,542015,344027,103692,0,0,10397314,10397314,1054.098,3,71,146,63,829,5,1,1118,1116,477,42.7,20,1.8,65,5.8,0,1,0.0026833631484794273,0.06350626118067978,0.13059033989266547,0.7415026833631485,0.2584973166368515,0.4274193548387097,0.017921146953405017,0.05824372759856631
230908,UNION GROVE ISD,2019,Traditional ISD/CSD,1772102,5452965,675910,528470,337270,243790,0,9010507,9010507,719.98,2,8,57,16,663,7,1,754,754,352,46.7,15,2,40,5.3,0,1,0.002652519893899204,0.010610079575596816,0.07559681697612732,0.8793103448275862,0.1206896551724138,0.46684350132625996,0.01989389920424403,0.05305039787798409
231901,MCCAMEY ISD,2019,Traditional ISD/CSD,5953127,560876,4145923,3028148,0,60011,0,13748085,13748085,499.459,0,13,412,5,136,4,0,570,566,413,73,26,4.6,48,8.5,0,1,0,0.02280701754385965,0.7228070175438597,0.23859649122807017,0.7614035087719299,0.7296819787985865,0.045936395759717315,0.08480565371024736
231902,RANKIN ISD,2019,Traditional ISD/CSD,6850277,633588,1123953,3968444,1532,147478,0,12725272,12725272,270.49799999999993,0,4,133,2,158,3,0,300,300,151,50.3,24,8,22,7.3,0,1,0,0.013333333333333334,0.44333333333333336,0.5266666666666666,0.47333333333333333,0.5033333333333333,0.08,0.07333333333333333
232901,KNIPPA ISD,2019,Traditional ISD/CSD,982275,3169345,373074,168419,4205,0,0,4697318,4697318,415.95599999999996,8,1,267,0,183,1,0,460,460,161,35,15,3.3,31,6.7,0,1,0.017391304347826087,0.002173913043478261,0.5804347826086956,0.3978260869565217,0.6021739130434782,0.35,0.03260869565217391,0.06739130434782609
232902,SABINAL ISD,2019,Traditional ISD/CSD,3547110,2119231,173945,106366,1692,15000,0,5963344,5963344,411.219,0,0,360,3,84,2,0,449,448,324,72.3,24,5.4,52,11.6,0,1,0,0,0.8017817371937639,0.1870824053452116,0.8129175946547884,0.7232142857142857,0.05357142857142857,0.11607142857142858
232903,UVALDE CISD,2019,Traditional ISD/CSD,13283901,22886679,1388250,2418659,95664,1557790,241369,41630943,41872312,3756.828,15,15,3805,22,406,6,4,4273,4244,3460,81.5,312,7.4,418,9.8,0,1,0.0035104142288790077,0.0035104142288790077,0.8904750760589749,0.09501521179499181,0.9049847882050082,0.8152686145146089,0.07351555136663525,0.09849198868991517
232904,UTOPIA ISD,2019,Traditional ISD/CSD,2272998,398546,101472,0,0,81900,0,2854916,2854916,213.35100000000003,3,1,57,6,175,0,0,242,242,99,40.9,9,3.7,27,11.2,0,1,0.012396694214876033,0.004132231404958678,0.23553719008264462,0.7231404958677686,0.2768595041322314,0.4090909090909091,0.0371900826446281,0.1115702479338843
233901,SAN FELIPE-DEL RIO CISD,2019,Traditional ISD/CSD,21159720,66876746,2236710,159477,917835,75610,0,91426098,91426098,9572.05,45,85,9703,20,577,4,3,10437,10425,7672,73.6,1830,17.6,1051,10.1,0,1,0.004311583788444955,0.008144102711507138,0.929673277761809,0.05528408546517198,0.9447159145348281,0.7359232613908873,0.17553956834532375,0.10081534772182255
233903,COMSTOCK ISD,2019,Traditional ISD/CSD,2274105,262264,139093,297704,1745,208318,0,3183229,3183229,189.287,1,3,102,3,90,0,0,199,199,62,31.2,5,2.5,14,7,0,1,0.005025125628140704,0.01507537688442211,0.5125628140703518,0.45226130653266333,0.5477386934673367,0.31155778894472363,0.02512562814070352,0.07035175879396985
234801,RANCH ACADEMY,2019,Open Enrollment Charter,0,801936,5931,0,0,0,0,807867,807867,60.123000000000005,0,1,5,3,69,1,0,79,77,40,51.9,0,0,12,15.6,1,0,0,0.012658227848101266,0.06329113924050633,0.8734177215189873,0.12658227848101267,0.5194805194805194,0,0.15584415584415584
234902,CANTON ISD,2019,Traditional ISD/CSD,7534846,9602372,1084227,3145698,170723,600,0,21538466,21538466,2069.594,18,45,272,75,1748,18,0,2176,2174,844,38.8,77,3.5,178,8.2,0,1,0.008272058823529412,0.02068014705882353,0.125,0.8033088235294118,0.19669117647058823,0.38822447102115915,0.03541858325666973,0.08187672493100276
234903,EDGEWOOD ISD,2019,Traditional ISD/CSD,2819394,6987717,576618,346157,176671,0,16194,10906557,10922751,928.671,2,36,117,29,808,1,0,993,993,487,49,27,2.7,124,12.5,0,1,0.002014098690835851,0.03625377643504532,0.11782477341389729,0.8136958710976838,0.1863041289023162,0.4904330312185297,0.027190332326283987,0.12487411883182276
234904,GRAND SALINE ISD,2019,Traditional ISD/CSD,2920360,7380964,520838,694844,311278,657449,0,12485733,12485733,1018.8969999999999,6,7,324,17,769,4,0,1127,1125,682,60.6,148,13.2,115,10.2,0,1,0.005323868677905945,0.006211180124223602,0.28748890860692106,0.6823425022182786,0.31765749778172137,0.6062222222222222,0.13155555555555556,0.10222222222222223
234905,MARTINS MILL ISD,2019,Traditional ISD/CSD,1156833,3699385,220869,161777,61369,0,0,5300233,5300233,476.734,0,13,118,9,383,1,0,524,523,246,47,47,9,52,9.9,0,1,0,0.02480916030534351,0.22519083969465647,0.7309160305343512,0.26908396946564883,0.47036328871892924,0.08986615678776291,0.0994263862332696
234906,VAN ISD,2019,Traditional ISD/CSD,7036073,12928768,860268,2285064,769621,0,3,23879794,23879797,2243.235,13,68,525,81,1727,5,1,2420,2418,1323,54.7,159,6.6,268,11.1,0,1,0.005371900826446281,0.02809917355371901,0.21694214876033058,0.7136363636363636,0.2863636363636364,0.5471464019851117,0.06575682382133995,0.11083540115798181
234907,WILLS POINT ISD,2019,Traditional ISD/CSD,7323950,14019804,930336,10860,10858,112565,362090,22408373,22770463,2304.1330000000003,12,129,638,91,1626,22,2,2520,2519,1678,66.6,219,8.7,298,11.8,0,1,0.004761904761904762,0.05119047619047619,0.25317460317460316,0.6452380952380953,0.3547619047619048,0.666137356093688,0.0869392616117507,0.1183009130607384
234909,FRUITVALE ISD,2019,Traditional ISD/CSD,564721,4135561,199199,42242,116700,0,0,5058423,5058423,392.43899999999996,2,6,44,16,356,1,0,425,425,274,64.5,12,2.8,43,10.1,0,1,0.004705882352941176,0.01411764705882353,0.10352941176470588,0.8376470588235294,0.1623529411764706,0.6447058823529411,0.02823529411764706,0.1011764705882353
235901,BLOOMINGTON ISD,2019,Traditional ISD/CSD,1879274,6587802,778214,656680,245438,0,0,10147408,10147408,757.075,0,32,756,12,89,1,0,890,884,691,78.2,161,18.2,116,13.1,0,1,0,0.035955056179775284,0.849438202247191,0.1,0.9,0.7816742081447964,0.18212669683257918,0.13122171945701358
235902,VICTORIA ISD,2019,Traditional ISD/CSD,64098206,51823314,5375763,12801972,342831,1888490,0,136330576,136330576,12865.777,151,916,9227,232,3558,27,7,14118,14039,9136,65.1,862,6.1,1568,11.2,0,1,0.01069556594418473,0.06488171129055106,0.6535628275959767,0.2520186995325117,0.7479813004674883,0.6507586010399601,0.061400384642780824,0.11168886672839946
235904,NURSERY ISD,2019,Traditional ISD/CSD,1197306,62806,95385,246039,3834,224061,0,1829431,1829431,118.571,1,5,45,6,75,0,0,132,132,78,59.1,6,4.5,10,7.6,0,1,0.007575757575757576,0.03787878787878788,0.3409090909090909,0.5681818181818182,0.4318181818181818,0.5909090909090909,0.045454545454545456,0.07575757575757576
236801,RAVEN SCHOOL,2019,Open Enrollment Charter,0,1756912,2906,0,0,0,0,1759818,1759818,103.856,1,20,49,3,29,1,0,103,103,103,100,7,6.8,22,21.4,1,0,0.009708737864077669,0.1941747572815534,0.47572815533980584,0.2815533980582524,0.7184466019417476,1,0.06796116504854369,0.21359223300970873
236802,SAM HOUSTON STATE UNIVERSITY CHART,2019,Open Enrollment Charter,0,2399455,2959,0,0,0,0,2402414,2402414,277.193,9,70,63,13,141,2,1,299,299,68,22.7,11,3.7,20,6.7,1,0,0.030100334448160536,0.23411371237458195,0.21070234113712374,0.47157190635451507,0.5284280936454849,0.22742474916387959,0.03678929765886288,0.06688963210702341
236901,NEW WAVERLY ISD,2019,Traditional ISD/CSD,4313584,5545129,719793,735257,31655,100000,0,11445418,11445418,950.721,0,156,140,48,681,5,0,1030,1028,531,51.7,43,4.2,82,8,0,1,0,0.15145631067961166,0.13592233009708737,0.6611650485436893,0.3388349514563107,0.5165369649805448,0.04182879377431906,0.07976653696498054
236902,HUNTSVILLE ISD,2019,Traditional ISD/CSD,32282066,36574612,1749522,2317892,245427,0,0,73169519,73169519,8110.7339999999995,151,1992,3038,298,3394,46,9,8928,8898,5089,57.2,1028,11.6,680,7.6,0,1,0.016913082437275986,0.22311827956989247,0.3402777777777778,0.38015232974910396,0.619847670250896,0.5719262755675433,0.11553158013036638,0.07642166779051472
237902,HEMPSTEAD ISD,2019,Traditional ISD/CSD,7119210,8302960,278002,1284185,43348,0,151000,17027705,17178705,1389.1299999999999,10,408,955,15,194,1,2,1585,1573,1325,84.2,499,31.7,117,7.4,0,1,0.006309148264984227,0.25741324921135644,0.6025236593059937,0.122397476340694,0.877602523659306,0.8423394787031151,0.3172282263191354,0.0743801652892562
237904,WALLER ISD,2019,Traditional ISD/CSD,36588933,26785691,1949512,14316740,145312,31464,0,79817652,79817652,6951.802000000001,56,776,4003,174,2361,29,4,7403,7382,4763,64.5,2139,29,550,7.5,0,1,0.007564500878022423,0.10482236930973929,0.5407267324057814,0.31892476023233823,0.6810752397676617,0.6452180980764021,0.2897588729341642,0.07450555405039284
237905,ROYAL ISD,2019,Traditional ISD/CSD,14282889,8185387,820319,4449771,48286,0,3381952,27786652,31168604,2169.429,3,340,1762,36,228,2,0,2371,2369,1927,81.3,1028,43.4,198,8.4,0,1,0.0012652889076339097,0.1433994095318431,0.7431463517503163,0.09616195698017714,0.9038380430198228,0.8134233853946813,0.433938370620515,0.08357956943858168
238902,MONAHANS-WICKETT-PYOTE ISD,2019,Traditional ISD/CSD,20118853,2559017,1120459,3092090,24495,388539,0,27303453,27303453,2209.103,12,126,1492,14,758,8,0,2410,2401,1236,51.5,228,9.5,210,8.7,0,1,0.004979253112033195,0.05228215767634855,0.6190871369294606,0.3145228215767635,0.6854771784232365,0.5147855060391504,0.09496043315285298,0.08746355685131195
238904,GRANDFALLS-ROYALTY ISD,2019,Traditional ISD/CSD,1154985,1179978,99713,752814,0,5577,0,3193067,3193067,155.646,0,9,115,4,54,0,0,182,182,106,58.2,0,0,15,8.2,0,1,0,0.04945054945054945,0.6318681318681318,0.2967032967032967,0.7032967032967034,0.5824175824175825,0,0.08241758241758242
239901,BRENHAM ISD,2019,Traditional ISD/CSD,28953592,13155378,2178359,2398553,55563,1304519,0,48045964,48045964,4666.405,86,1132,1774,113,1953,3,1,5062,5048,3000,59.4,598,11.8,637,12.6,0,1,0.01698933227973133,0.22362702489134728,0.35045436586329515,0.3858158830501778,0.6141841169498222,0.5942947702060222,0.11846275752773376,0.12618858954041204
